hits,title,year,authors,key,ee,venue_category
997,AMI: Adaptive Motion Imitation Algorithm Based on Deep Reinforcement Learning.,2022,Nazita Taghavi & Moath H. A. Alqatamin & Dan O. Popa,conf/icra/TaghaviAP22,https://doi.org/10.1109/ICRA46639.2022.9812121,Robotics
998,Adapting the Goals/Questions/Metrics (GQM) Method for Applications in Robot Design.,2018,Conor McGinn & Eamonn Bourke & Tiarnan O. Kelly & Michael Francis Cullinan,conf/icra/McGinnBKC18,https://doi.org/10.1109/ICRA.2018.8460630,Robotics
999,Drift-correcting self-calibration for visual-inertial SLAM.,2017,Fernando Nobre & Michael Kasper & Christoffer R. Heckman,conf/icra/NobreKH17,https://doi.org/10.1109/ICRA.2017.7989771,Robotics
1000,Between-leg coupling schemes for passively-adaptive non-redundant legged robots.,2017,Oren Y. Kanner & Nicolas Rojas 0002 & Aaron M. Dollar,conf/icra/KannerRD17,https://doi.org/10.1109/ICRA.2017.7989129,Robotics
1001,Characterisation of Self-locking High-contraction Electro-ribbon Actuators*.,2020,Majid Taghavi & Tim Helps & Jonathan Rossiter,conf/icra/TaghaviHR20,https://doi.org/10.1109/ICRA40945.2020.9196849,Robotics
1002,FaNeuRobot: A Framework for Robot and Prosthetics Control Using the NeuCube Spiking Neural Network Architecture and Finite Automata Theory.,2018,Kaushalya Kumarasinghe & Mahonri Owen & Denise Taylor & Nikola K. Kasabov & Chi Kit,conf/icra/KumarasingheOTK18,https://doi.org/10.1109/ICRA.2018.8460197,Robotics
1003,ARChemist: Autonomous Robotic Chemistry System Architecture.,2022,Hatem Fakhruldeen & Gabriella Pizzuto & Jakub Glowacki & Andrew Ian Cooper,conf/icra/FakhruldeenPGC22,https://doi.org/10.1109/ICRA46639.2022.9811996,Robotics
1004,A GNC Architecture for Planetary Rovers with Autonomous Navigation.,2020,Martin Azkarate & Levin Gerdes & Luc Joudrier & Carlos Jesús Pérez-del-Pulgar,conf/icra/AzkarateGJP20,https://doi.org/10.1109/ICRA40945.2020.9197122,Robotics
1005,Coverage control of mobile sensors for adaptive search of unknown number of targets.,2012,Amit Surana & George Mathew & Suresh Kannan,conf/icra/SuranaMK12,https://doi.org/10.1109/ICRA.2012.6225106,Robotics
1006,Online self-supervised multi-instance segmentation of dynamic objects.,2014,Alex Bewley & Vitor Campanholo Guizilini & Fabio Tozeto Ramos & Ben Upcroft,conf/icra/BewleyGRU14,https://doi.org/10.1109/ICRA.2014.6907020,Robotics
1007,Autonomous Navigation for Adaptive Unmanned Underwater Vehicles Using Fiducial Markers.,2021,Juan Chen & Caiming Sun & Aidong Zhang,conf/icra/ChenSZ21,https://doi.org/10.1109/ICRA48506.2021.9561419,Robotics
1008,Data-Driven Adaptive Task Allocation for Heterogeneous Multi-Robot Teams Using Robust Control Barrier Functions.,2021,Yousef Emam & Gennaro Notomista & Paul Glotfelter & Magnus Egerstedt,conf/icra/EmamNGE21,https://doi.org/10.1109/ICRA48506.2021.9560857,Robotics
1009,Locomotion as a Risk-mitigating Behavior in Uncertain Environments: A Rapid Planning and Few-shot Failure Adaptation Approach.,2022,Jacob Hackett & Dylan Epstein-Gross & Monica A. Daley & Christian Hubicki,conf/icra/HackettEDH22,https://doi.org/10.1109/ICRA46639.2022.9812103,Robotics
1010,A Hierarchical Deliberative-Reactive System Architecture for Task and Motion Planning in Partially Known Environments.,2022,Vasileios Vasilopoulos & Sebastian Castro & William Vega-Brown & Daniel E. Koditschek & Nicholas Roy,conf/icra/VasilopoulosCVK22,https://doi.org/10.1109/ICRA46639.2022.9811936,Robotics
1011,Reducing the Deployment-Time Inference Control Costs of Deep Reinforcement Learning Agents via an Asymmetric Architecture.,2021,Chin-Jui Chang & Yu-Wei Chu & Chao-Hsien Ting & Hao-Kang Liu & Zhang-Wei Hong & Chun-Yi Lee,conf/icra/ChangCTLHL21,https://doi.org/10.1109/ICRA48506.2021.9562026,Robotics
1012,Calibration of industrial robots with product-of-exponential (POE) model and adaptive Neural Networks.,2015,Pey Yuen Tao & G. Yang,conf/icra/TaoY15,https://doi.org/10.1109/ICRA.2015.7139380,Robotics
1013,A Synchronization Approach for Achieving Cooperative Adaptive Cruise Control Based Non-Stop Intersection Passing.,2020,Zhe Liu 0022 & Huanshu Wei & Hanjiang Hu & Chuanzhe Suo & Hesheng Wang 0001 & Haoang Li & Yun-Hui Liu,conf/icra/LiuWHSWLL20,https://doi.org/10.1109/ICRA40945.2020.9196991,Robotics
1014,An adaptive descriptor for uncalibrated omnidirectional images - towards scene reconstruction by trifocal tensor.,2013,Ming Liu 0001 & Bekir Tufan Alper & Roland Siegwart,conf/icra/LiuAS13,https://doi.org/10.1109/ICRA.2013.6630629,Robotics
1015,Recurrent Neural Networks for driver activity anticipation via sensory-fusion architecture.,2016,Ashesh Jain & Avi Singh & Hema Swetha Koppula & Shane Soh & Ashutosh Saxena,conf/icra/JainSKSS16,https://doi.org/10.1109/ICRA.2016.7487478,Robotics
1016,OSCAR: Data-Driven Operational Space Control for Adaptive and Robust Robot Manipulation.,2022,Josiah Wong & Viktor Makoviychuk & Anima Anandkumar & Yuke Zhu,conf/icra/WongMAZ22,https://doi.org/10.1109/ICRA46639.2022.9811967,Robotics
1017,Area of acceptance for 3D self-aligning robotic connectors: Concepts; metrics; and designs.,2014,Nick Eckenstein & Mark Yim,conf/icra/EckensteinY14,https://doi.org/10.1109/ICRA.2014.6907010,Robotics
1018,Accurate and Adaptive in Situ Fabrication of an Undulated Wall Using an on-Board Visual Sensing System.,2018,Manuel Lussi & Timothy Sandy & Kathrin Dörfler & Norman Hack & Fabio Gramazio & Matthias Kohler & Jonas Buchli,conf/icra/LussiSDHGKB18,https://doi.org/10.1109/ICRA.2018.8460480,Robotics
1019,Adaptive control for pivoting with visual and tactile feedback.,2016,Francisco Eli Vina Barrientos & Yiannis Karayiannidis & Christian Smith & Danica Kragic,conf/icra/BarrientosKSK16,https://doi.org/10.1109/ICRA.2016.7487159,Robotics
1020,Improving Data Efficiency of Self-supervised Learning for Robotic Grasping.,2019,Lars Berscheid & Thomas Rühr & Torsten Kröger,conf/icra/BerscheidRK19,https://doi.org/10.1109/ICRA.2019.8793952,Robotics
1021,An Adaptive Supervisory Control Approach to Dynamic Locomotion Under Parametric Uncertainty.,2020,Prem Chand & Sushant Veer & Ioannis Poulakakis,conf/icra/ChandVP20,https://doi.org/10.1109/ICRA40945.2020.9197120,Robotics
1022,Versatile distributed pose estimation and sensor self-calibration for an autonomous MAV.,2012,Stephan Weiss 0002 & Markus Achtelik & Margarita Chli & Roland Siegwart,conf/icra/WeissACS12,https://doi.org/10.1109/ICRA.2012.6225002,Robotics
1023,A neurorobotic model of bipedal locomotion based on principles of human neuromuscular architecture.,2012,Theresa J. Klein & M. Anthony Lewis,conf/icra/KleinL12,https://doi.org/10.1109/ICRA.2012.6225149,Robotics
1024,Self-Supervised Ego-Motion Estimation Based on Multi-Layer Fusion of RGB and Inferred Depth.,2022,Zijie Jiang & Hajime Taira & Naoyuki Miyashita & Masatoshi Okutomi,conf/icra/JiangTMO22,https://doi.org/10.1109/ICRA46639.2022.9811842,Robotics
1025,Model Reference Adaptive Control of a Two-Wheeled Mobile Robot.,2019,Hussein Al Jleilaty & Daniel C. Asmar & Naseem A. Daher,conf/icra/JleilatyAD19,https://doi.org/10.1109/ICRA.2019.8793633,Robotics
1026,Adaptive Nonlinear Model Predictive Control for Autonomous Surface Vessels With Largely Varying Payload.,2021,Wei Wang 0239 & Niklas Hagemann & Carlo Ratti & Daniela Rus,conf/icra/0239HRR21,https://doi.org/10.1109/ICRA48506.2021.9561331,Robotics
1027,Robot Learning of 6 DoF Grasping using Model-based Adaptive Primitives.,2021,Lars Berscheid & Christian Friedrich & Torsten Kröger,conf/icra/BerscheidFK21,https://doi.org/10.1109/ICRA48506.2021.9560901,Robotics
1028,Multi-armed bandit formulation for autonomous mobile acoustic relay adaptive positioning.,2013,Mei Yi Cheung & Joshua Leighton & Franz S. Hover,conf/icra/CheungLH13,https://doi.org/10.1109/ICRA.2013.6631165,Robotics
1029,Autonomous Feature Tracing and Adaptive Sampling in Real-World Underwater Environments.,2018,Anwar Quraishi & Alexander Bahr & Felix Schill & Alcherio Martinoli,conf/icra/QuraishiBSM18,https://doi.org/10.1109/ICRA.2018.8460627,Robotics
1030,Beyond Photometric Loss for Self-Supervised Ego-Motion Estimation.,2019,Tianwei Shen & Zixin Luo & Lei Zhou & Hanyu Deng & Runze Zhang & Tian Fang & Long Quan,conf/icra/ShenLZDZFQ19,https://doi.org/10.1109/ICRA.2019.8793479,Robotics
1031,Online DCM Trajectory Adaptation for Push and Stumble Recovery during Humanoid Locomotion.,2021,George Mesesan & Johannes Englsberger & Christian Ott 0001,conf/icra/MesesanEO21,https://doi.org/10.1109/ICRA48506.2021.9560808,Robotics
1032,Anytime Fault-tolerant Adaptive Routing for Multi-Robot Teams.,2021,Ronaldo F. dos Santos & Erickson R. Nascimento & Douglas G. Macharet,conf/icra/SantosNM21,https://doi.org/10.1109/ICRA48506.2021.9561944,Robotics
1033,Accurate and Efficient Self-Localization on Roads using Basic Geometric Primitives.,2019,Julius Kümmerle & Marc Sons & Fabian Poggenhans & Tilman Kühner & Martin Lauer & Christoph Stiller,conf/icra/KummerleSPKLS19,https://doi.org/10.1109/ICRA.2019.8793497,Robotics
1034,Enhancing Flexibility and Adaptability in Conjoined Human-Robot Industrial Tasks with a Minimalist Physical Interface.,2022,Juan M. Gandarias & Pietro Balatti & Edoardo Lamon & Marta Lorenzini & Arash Ajoudani,conf/icra/GandariasBLLA22,https://doi.org/10.1109/ICRA46639.2022.9812225,Robotics
1035,Ada-Detector: Adaptive Frontier Detector for Rapid Exploration.,2022,Zezhou Sun & Banghe Wu & Chengzhong Xu 0001 & Hui Kong,conf/icra/SunW0K22,https://doi.org/10.1109/ICRA46639.2022.9811614,Robotics
1036,A Self-Supervised Near-to-Far Approach for Terrain-Adaptive Off-Road Autonomous Driving.,2021,Orighomisan Mayuku & Brian W. Surgenor & Joshua A. Marshall,conf/icra/MayukuSM21,https://doi.org/10.1109/ICRA48506.2021.9562029,Robotics
1037,Self-Organized Evasive Fountain Maneuvers with a Bioinspired Underwater Robot Collective.,2021,Florian Berlinger & Paula Wulkop & Radhika Nagpal,conf/icra/BerlingerWN21,https://doi.org/10.1109/ICRA48506.2021.9561407,Robotics
1038,Learning Domain Adaptation with Model Calibration for Surgical Report Generation in Robotic Surgery.,2021,Mengya Xu & Mobarakol Islam & Chwee Ming Lim & Hongliang Ren 0001,conf/icra/XuIL021,https://doi.org/10.1109/ICRA48506.2021.9561569,Robotics
1039,A Passively Adaptable Toroidal Continuously Variable Transmission Combined with Twisted String Actuator.,2022,Wonseok Shin & Sungbin Park & GunHee Park & Jung Kim,conf/icra/ShinPPK22,https://doi.org/10.1109/ICRA46639.2022.9811545,Robotics
1040,Joining High-Level Symbolic Planning with Low-Level Motion Primitives in Adaptive HRI: Application to Dressing Assistance.,2018,Gerard Canal & Emmanuel Pignat & Guillem Alenyà & Sylvain Calinon & Carme Torras,conf/icra/CanalPACT18,https://doi.org/10.1109/ICRA.2018.8460606,Robotics
1041,Sim-to-Real Visual Grasping via State Representation Learning Based on Combining Pixel-Level and Feature-Level Domain Adaptation.,2021,Youngbin Park & Sang Hyoung Lee & Il Hong Suh,conf/icra/ParkLS21,https://doi.org/10.1109/ICRA48506.2021.9561302,Robotics
1042,An end-to-end approach to making self-folded 3D surface shapes by uniform heating.,2014,Byoungkwon An & Shuhei Miyashita & Michael Thomas Tolley & Daniel M. Aukes & Laura Meeker & Erik D. Demaine & Martin L. Demaine & Robert J. Wood & Daniela Rus,conf/icra/AnMTAMDDWR14,https://doi.org/10.1109/ICRA.2014.6907045,Robotics
1043,A learning-based shared control architecture for interactive task execution.,2017,Firas Abi-Farraj & Takayuki Osa & Nicolo Pedemonte & Jan Peters 0001 & Gerhard Neumann & Paolo Robuffo Giordano,conf/icra/Abi-FarrajOPPNG17,https://doi.org/10.1109/ICRA.2017.7989042,Robotics
1044,Online self-supervised monocular visual odometry for ground vehicles.,2015,Bhoram Lee & Kostas Daniilidis & Daniel D. Lee,conf/icra/LeeDL15,https://doi.org/10.1109/ICRA.2015.7139928,Robotics
1045,Adaptive Control of Variable-Pitch Propellers: Pursuing Minimum-Effort Operation.,2020,Travis Henderson & Nikolaos Papanikolopoulos,conf/icra/HendersonP20,https://doi.org/10.1109/ICRA40945.2020.9197208,Robotics
1046,Adaptive saccade controller inspired by the primates' cerebellum.,2015,Marco Antonelli & Angel Juan Duran & Eris Chinellato & Angel P. del Pobil,conf/icra/AntonelliDCP15,https://doi.org/10.1109/ICRA.2015.7139901,Robotics
1047,Orientation-Aware Motion Planning in Complex Workspaces using Adaptive Harmonic Potential Fields.,2019,Panagiotis Vlantis & Constantinos Vrohidis & Charalampos P. Bechlioulis & Kostas J. Kyriakopoulos,conf/icra/VlantisVBK19,https://doi.org/10.1109/ICRA.2019.8794053,Robotics
1048,Using Arm Swing Movements to Maintain the Walking State in a Self-Balanced Lower-Limb Exoskeleton.,2022,Omar Mounir Alaoui & Fabien Expert & Guillaume Morel & Nathanaël Jarrassé,conf/icra/AlaouiEMJ22,https://doi.org/10.1109/ICRA46639.2022.9811824,Robotics
1049,Recursive Feasibility Guided Optimal Parameter Adaptation of Differential Convex Optimization Policies for Safety-Critical Systems.,2022,Hardik Parwana & Dimitra Panagou,conf/icra/ParwanaP22,https://doi.org/10.1109/ICRA46639.2022.9812398,Robotics
1050,Towards the Design of Robotic Drivers for Full-Scale Self-Driving Racing Cars.,2019,Danilo Caporale & Alessandro Settimi & Federico Massa & Francesco Amerotti & Andrea Corti & Adriano Fagiolini & Massimo Guiggiani & Antonio Bicchi & Lucia Pallottino,conf/icra/CaporaleSMACFGB19,https://doi.org/10.1109/ICRA.2019.8793882,Robotics
1051,Privacy-Aware UAV Flights through Self-Configuring Motion Planning.,2020,Yixing Luo & Yijun Yu & Zhi Jin & Yao Li 0011 & Zuohua Ding & Yuan Zhou 0005 & Yang Liu 0003,conf/icra/LuoYJLD0020,https://doi.org/10.1109/ICRA40945.2020.9197564,Robotics
1052,Learning by Demonstration and Adaptation of Finishing Operations Using Virtual Mechanism Approach.,2018,Bojan Nemec & Kenichi Yasuda & Nathanael Mullennix & Nejc Likar & Ales Ude,conf/icra/NemecYMLU18,https://doi.org/10.1109/ICRA.2018.8460603,Robotics
1053,Reinforcement Learning for Adaptive Illumination with X-rays.,2020,Jean-Raymond Betterton & Daniel Ratner & Samuel Webb & Mykel J. Kochenderfer,conf/icra/BettertonRWK20,https://doi.org/10.1109/ICRA40945.2020.9196614,Robotics
1054,PLATO: Policy learning using adaptive trajectory optimization.,2017,Gregory Kahn & Tianhao Zhang & Sergey Levine & Pieter Abbeel,conf/icra/KahnZLA17,https://doi.org/10.1109/ICRA.2017.7989379,Robotics
1055,Wheel transformer: A miniaturized terrain adaptive robot with passively transformed wheels.,2013,Yoo-Seok Kim & Gwang-Pil Jung & Haan Kim & Kyu-Jin Cho & Chong-Nam Chu,conf/icra/KimJKCC13,https://doi.org/10.1109/ICRA.2013.6631385,Robotics
1056,Adaptive Genomic Evolution of Neural Network Topologies (AGENT) for State-to-Action Mapping in Autonomous Agents.,2019,Amir Behjat & Sharat Chidambaran & Souma Chowdhury,conf/icra/BehjatCC19,https://doi.org/10.1109/ICRA.2019.8793613,Robotics
1057,Active target tracking with self-triggered communications.,2017,Lifeng Zhou & Pratap Tokekar,conf/icra/ZhouT17,https://doi.org/10.1109/ICRA.2017.7989244,Robotics
1058,The application of service-oriented architectures in distributed automation systems.,2014,Wenbin William Dai & Valeriy Vyatkin & James H. Christensen,conf/icra/DaiVC14,https://doi.org/10.1109/ICRA.2014.6906618,Robotics
1059,Evaluation of an Exoskeleton-based Bimanual Teleoperation Architecture with Independently Passivated Slave Devices.,2020,Francesco Porcini & Domenico Chiaradia & Simone Marcheschi & Massimiliano Solazzi & Antonio Frisoli,conf/icra/PorciniCMSF20,https://doi.org/10.1109/ICRA40945.2020.9197079,Robotics
1060,Vision Based Adaptation to Kernelized Synergies for Human Inspired Robotic Manipulation.,2021,Sunny Katyara & Fanny Ficuciello & Fei Chen 0007 & Bruno Siciliano & Darwin G. Caldwell,conf/icra/KatyaraF0SC21,https://doi.org/10.1109/ICRA48506.2021.9561046,Robotics
1061,Self-supervised 6D Object Pose Estimation for Robot Manipulation.,2020,Xinke Deng & Yu Xiang 0001 & Arsalan Mousavian & Clemens Eppner & Timothy Bretl & Dieter Fox,conf/icra/DengXMEBF20,https://doi.org/10.1109/ICRA40945.2020.9196714,Robotics
1062,An Adaptable Approach to Learn Realistic Legged Locomotion without Examples.,2022,Daniel Felipe Ordoñez Apraez & Antonio Agudo & Francesc Moreno-Noguer & Mario Martín,conf/icra/ApraezAMM22,https://doi.org/10.1109/ICRA46639.2022.9812441,Robotics
1063,Correlation filter-based self-paced object tracking.,2017,Wenhui Huang & Jason Gu & Xin Ma 0001 & Yibin Li 0001,conf/icra/HuangGML17,https://doi.org/10.1109/ICRA.2017.7989513,Robotics
1064,Generalizing demonstrated motions and adaptive motion generation using an invariant rigid body trajectory representation.,2016,Maxim Vochten & Tinne De Laet & Joris De Schutter,conf/icra/VochtenLS16,https://doi.org/10.1109/ICRA.2016.7487139,Robotics
1065,Intent-Aware Pedestrian Prediction for Adaptive Crowd Navigation.,2020,Kapil D. Katyal & Gregory D. Hager & Chien-Ming Huang 0001,conf/icra/KatyalHH20,https://doi.org/10.1109/ICRA40945.2020.9197434,Robotics
1066,Human-Robot Shared Control for Surgical Robot Based on Context-Aware Sim-to-Real Adaptation.,2022,Dandan Zhang & Zicong Wu & Junhong Chen & Ruiqi Zhu & Adnan Munawar & Bo Xiao 0002 & Yuan Guan & Hang Su & Wuzhou Hong & Yao Guo 0002 & Gregory S. Fischer & Benny Lo & Guang-Zhong Yang,conf/icra/ZhangWCZM0GSH0F22,https://doi.org/10.1109/ICRA46639.2022.9812379,Robotics
1067,Adaptive Traversability of unknown complex terrain with obstacles for mobile robots.,2014,Karel Zimmermann & Petr Zuzánek & Michal Reinstein & Václav Hlavác,conf/icra/ZimmermannZRH14,https://doi.org/10.1109/ICRA.2014.6907619,Robotics
1068,LiDARNet: A Boundary-Aware Domain Adaptation Model for Point Cloud Semantic Segmentation.,2021,Peng Jiang & Srikanth Saripalli,conf/icra/JiangS21,https://doi.org/10.1109/ICRA48506.2021.9561255,Robotics
1069,A hybrid deep architecture for robotic grasp detection.,2017,Di Guo & Fuchun Sun 0001 & Huaping Liu 0001 & Tao Kong & Bin Fang 0003 & Ning Xi 0001,conf/icra/GuoSLKFX17,https://doi.org/10.1109/ICRA.2017.7989191,Robotics
1070,A new Approach for an Adaptive Linear Quadratic Regulated Motion Cueing Algorithm for an 8 DoF Full Motion Driving Simulator.,2019,Tobias Miunske & Christian Holzapfel & Edwin Baumgartner & Hans-Christian Reuss,conf/icra/MiunskeHBR19,https://doi.org/10.1109/ICRA.2019.8794109,Robotics
1071,Stabilizing Neural Control Using Self-Learned Almost Lyapunov Critics.,2021,Ya-Chien Chang & Sicun Gao,conf/icra/ChangG21,https://doi.org/10.1109/ICRA48506.2021.9560886,Robotics
